14-02-2020 00:00:09.459 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 10:34:20.112 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 10:39:20.112 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 10:44:20.114 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 10:49:20.117 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 10:54:20.119 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 10:59:20.121 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:04:20.124 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:09:20.124 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:14:20.126 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:19:20.129 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:24:20.132 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:29:20.133 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:34:20.135 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:39:20.137 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:44:20.138 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:49:20.140 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:54:19.798 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 11:59:19.735 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:04:19.736 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:09:19.738 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:14:19.731 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:19:19.732 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:24:19.733 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:29:19.739 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
14-02-2020 12:30:37.069 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin.shutdown(159) - Application shutdown requested.
14-02-2020 12:30:37.095 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry.deregister(65) - Unregistering application NES-DELIVERY with eureka with status DOWN
14-02-2020 12:30:37.097 [RMI TCP Connection(263)-127.0.0.1] WARN  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.notify(1321) - Saw local status change event StatusChangeEvent [timestamp=1581663637097, current=DOWN, previous=UP]
14-02-2020 12:30:37.098 [DiscoveryClient-InstanceInfoReplicator-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.register(844) - DiscoveryClient_NES-DELIVERY/Cheta314718101.Nagarro.local:nes-delivery:8081: registering service...
14-02-2020 12:30:37.106 [DiscoveryClient-InstanceInfoReplicator-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.register(853) - DiscoveryClient_NES-DELIVERY/Cheta314718101.Nagarro.local:nes-delivery:8081 - registration status: 204
14-02-2020 12:30:37.151 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer.doShutdown(640) - Waiting for workers to finish.
14-02-2020 12:30:37.183 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer.doShutdown(643) - Successfully waited for workers to finish.
14-02-2020 12:30:37.198 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.amqp.rabbit.listener.SimpleMessageListenerContainer.shutdown(1231) - Shutdown ignored - container is not active already
14-02-2020 12:30:37.200 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.shutdown(208) - Shutting down ExecutorService 'applicationTaskExecutor'
14-02-2020 12:30:37.230 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.shutdown(906) - Shutting down DiscoveryClient ...
14-02-2020 12:30:40.234 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.unregister(940) - Unregistering ...
14-02-2020 12:30:40.241 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.unregister(942) - DiscoveryClient_NES-DELIVERY/Cheta314718101.Nagarro.local:nes-delivery:8081 - deregister  status: 200
14-02-2020 12:30:40.265 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.shutdown(929) - Completed shut down of DiscoveryClient
14-02-2020 12:30:40.272 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.apache.coyote.http11.Http11NioProtocol.log(173) - Pausing ProtocolHandler ["http-nio-8081"]
14-02-2020 12:30:40.988 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.apache.catalina.core.StandardService.log(173) - Stopping service [Tomcat]
14-02-2020 12:30:40.992 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log(173) - Destroying Spring FrameworkServlet 'dispatcherServlet'
14-02-2020 12:30:41.005 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.apache.coyote.http11.Http11NioProtocol.log(173) - Stopping ProtocolHandler ["http-nio-8081"]
14-02-2020 12:30:41.010 [RMI TCP Connection(263)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.apache.coyote.http11.Http11NioProtocol.log(173) - Destroying ProtocolHandler ["http-nio-8081"]
15-02-2020 20:48:11.694 [main] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.NESDeliveryApplication.logStartupProfileInfo(655) - The following profiles are active: dev
15-02-2020 20:48:12.681 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.cloud.context.scope.GenericScope.setSerializationId(295) - BeanFactory id=8d6c9d1d-bc86-30e6-8426-cd594eaa1e37
15-02-2020 20:48:12.807 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization(330) - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
15-02-2020 20:48:13.013 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.boot.web.embedded.tomcat.TomcatWebServer.initialize(92) - Tomcat initialized with port(s): 8081 (http)
15-02-2020 20:48:13.021 [main] INFO  Cheta314718101 - nes-delivery - org.apache.coyote.http11.Http11NioProtocol.log(173) - Initializing ProtocolHandler ["http-nio-8081"]
15-02-2020 20:48:13.022 [main] INFO  Cheta314718101 - nes-delivery - org.apache.catalina.core.StandardService.log(173) - Starting service [Tomcat]
15-02-2020 20:48:13.022 [main] INFO  Cheta314718101 - nes-delivery - org.apache.catalina.core.StandardEngine.log(173) - Starting Servlet engine: [Apache Tomcat/9.0.30]
15-02-2020 20:48:13.161 [main] INFO  Cheta314718101 - nes-delivery - org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log(173) - Initializing Spring embedded WebApplicationContext
15-02-2020 20:48:13.161 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.web.context.ContextLoader.prepareWebApplicationContext(284) - Root WebApplicationContext: initialization completed in 1443 ms
15-02-2020 20:48:13.359 [main] DEBUG Cheta314718101 - nes-delivery - com.nagarro.nes.store.DeliveryStore.init(24) - Storing some users before initialisation
15-02-2020 20:48:13.714 [main] INFO  Cheta314718101 - nes-delivery - springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping.initHandlerMethods(69) - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
15-02-2020 20:48:13.737 [main] WARN  Cheta314718101 - nes-delivery - com.netflix.config.sources.URLConfigurationSource.<init>(121) - No URLs will be polled as dynamic configuration sources.
15-02-2020 20:48:13.738 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.config.sources.URLConfigurationSource.<init>(122) - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
15-02-2020 20:48:13.741 [main] WARN  Cheta314718101 - nes-delivery - com.netflix.config.sources.URLConfigurationSource.<init>(121) - No URLs will be polled as dynamic configuration sources.
15-02-2020 20:48:13.741 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.config.sources.URLConfigurationSource.<init>(122) - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
15-02-2020 20:48:13.857 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.scheduling.concurrent.ThreadPoolTaskExecutor.initialize(171) - Initializing ExecutorService 'applicationTaskExecutor'
15-02-2020 20:48:17.271 [main] WARN  Cheta314718101 - nes-delivery - org.springframework.cloud.loadbalancer.config.BlockingLoadBalancerClientAutoConfiguration$BlockingLoadBalancerClientRibbonWarnLogger.logWarning(106) - You already have RibbonLoadBalancerClient on your classpath. It will be used by default. As Spring Cloud Ribbon is in maintenance mode. We recommend switching to BlockingLoadBalancerClient instead. In order to use it, set the value of `spring.cloud.loadbalancer.ribbon.enabled` to `false` or remove spring-cloud-starter-netflix-ribbon from your project.
15-02-2020 20:48:17.313 [main] WARN  Cheta314718101 - nes-delivery - org.springframework.cloud.loadbalancer.config.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger.logWarning(81) - Spring Cloud LoadBalancer is currently working with default default cache. You can switch to using Caffeine cache, by adding it to the classpath.
15-02-2020 20:48:17.376 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.cloud.netflix.eureka.InstanceInfoFactory.create(72) - Setting initial instance status as: STARTING
15-02-2020 20:48:17.412 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.<init>(365) - Initializing Eureka in region us-east-1
15-02-2020 20:48:17.567 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.provider.DiscoveryJerseyProvider.<init>(70) - Using JSON encoding codec LegacyJacksonJson
15-02-2020 20:48:17.567 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.provider.DiscoveryJerseyProvider.<init>(71) - Using JSON decoding codec LegacyJacksonJson
15-02-2020 20:48:17.709 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.provider.DiscoveryJerseyProvider.<init>(80) - Using XML encoding codec XStreamXml
15-02-2020 20:48:17.712 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.provider.DiscoveryJerseyProvider.<init>(81) - Using XML decoding codec XStreamXml
15-02-2020 20:48:17.928 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
15-02-2020 20:48:18.515 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.fetchRegistry(976) - Disable delta property : false
15-02-2020 20:48:18.516 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.fetchRegistry(977) - Single vip registry refresh property : null
15-02-2020 20:48:18.516 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.fetchRegistry(978) - Force full registry fetch : false
15-02-2020 20:48:18.516 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.fetchRegistry(979) - Application is null : false
15-02-2020 20:48:18.516 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.fetchRegistry(980) - Registered Applications size is zero : true
15-02-2020 20:48:18.516 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.fetchRegistry(982) - Application version is -1: true
15-02-2020 20:48:18.517 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.getAndStoreFullRegistry(1065) - Getting all instance registry info from the eureka server
15-02-2020 20:48:18.710 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.getAndStoreFullRegistry(1074) - The response status is 200
15-02-2020 20:48:18.713 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.initScheduledTasks(1288) - Starting heartbeat executor: renew interval is: 30
15-02-2020 20:48:18.716 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.InstanceInfoReplicator.<init>(60) - InstanceInfoReplicator onDemand update allowed rate per min is 4
15-02-2020 20:48:18.720 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.<init>(465) - Discovery Client initialized at timestamp 1581779898719 with initial instances count: 3
15-02-2020 20:48:18.721 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry.register(41) - Registering application NES-DELIVERY with eureka with status UP
15-02-2020 20:48:18.722 [main] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.notify(1323) - Saw local status change event StatusChangeEvent [timestamp=1581779898722, current=UP, previous=STARTING]
15-02-2020 20:48:18.724 [DiscoveryClient-InstanceInfoReplicator-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.register(844) - DiscoveryClient_NES-DELIVERY/Cheta314718101.Nagarro.local:nes-delivery:8081: registering service...
15-02-2020 20:48:18.724 [main] INFO  Cheta314718101 - nes-delivery - springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper.start(147) - Context refreshed
15-02-2020 20:48:18.748 [main] INFO  Cheta314718101 - nes-delivery - springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper.start(150) - Found 1 custom documentation plugin(s)
15-02-2020 20:48:18.766 [DiscoveryClient-InstanceInfoReplicator-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.DiscoveryClient.register(853) - DiscoveryClient_NES-DELIVERY/Cheta314718101.Nagarro.local:nes-delivery:8081 - registration status: 204
15-02-2020 20:48:18.796 [main] INFO  Cheta314718101 - nes-delivery - springfox.documentation.spring.web.scanners.ApiListingReferenceScanner.scan(41) - Scanning for api listing references
15-02-2020 20:48:18.916 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.amqp.rabbit.connection.CachingConnectionFactory.connect(524) - Attempting to connect to: [localhost:8087]
15-02-2020 20:48:18.958 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.amqp.rabbit.connection.CachingConnectionFactory.createBareConnection(497) - Created new connection: rabbitConnectionFactory#121bb45b:0/SimpleConnection@b5c902 [delegate=amqp://guest@127.0.0.1:8087/, localPort= 51129]
15-02-2020 20:48:19.063 [main] INFO  Cheta314718101 - nes-delivery - org.apache.coyote.http11.Http11NioProtocol.log(173) - Starting ProtocolHandler ["http-nio-8081"]
15-02-2020 20:48:19.085 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.boot.web.embedded.tomcat.TomcatWebServer.start(204) - Tomcat started on port(s): 8081 (http) with context path ''
15-02-2020 20:48:19.086 [main] INFO  Cheta314718101 - nes-delivery - org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration.onApplicationEvent(145) - Updating port to 8081
15-02-2020 20:48:20.301 [main] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.NESDeliveryApplication.logStarted(61) - Started NESDeliveryApplication in 11.326 seconds (JVM running for 12.721)
15-02-2020 20:53:18.521 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
15-02-2020 20:55:01.114 [http-nio-8081-exec-1] INFO  Cheta314718101 - nes-delivery - org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log(173) - Initializing Spring DispatcherServlet 'dispatcherServlet'
15-02-2020 20:55:01.115 [http-nio-8081-exec-1] INFO  Cheta314718101 - nes-delivery - org.springframework.web.servlet.DispatcherServlet.initServletBean(525) - Initializing Servlet 'dispatcherServlet'
15-02-2020 20:55:01.122 [http-nio-8081-exec-1] INFO  Cheta314718101 - nes-delivery - org.springframework.web.servlet.DispatcherServlet.initServletBean(547) - Completed initialization in 7 ms
15-02-2020 20:55:21.090 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.events.consumer.OrderCreatedEventConsumer.receivedMessage(26) - Message received for order delivery:com.nagarro.nes.events.dtos.OrderCreatedEventMessage@1558a7c0
15-02-2020 20:55:21.092 [org.springframework.amqp.rabbit.RabbitListenerEndpointContainer#0-1] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.utils.DeliveryUtils.generateUniqueDeliveryID(25) - Unique Payment Id generated:6a86ee8b-8926-4ced-af86-7af9e1817073
15-02-2020 20:56:16.115 [http-nio-8081-exec-9] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.api.DeliveryController.getDeliveryDetailsByOrderID(35) - Recieved get Delivery request by order
15-02-2020 20:56:16.115 [http-nio-8081-exec-9] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.services.impl.DeliveryServiceImpl.getDeliveryDetailsByOrderID(62) - Getting delivery with order:5e12f8da-9042-44e1-827b-874753f6594a
15-02-2020 20:56:55.309 [http-nio-8081-exec-7] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.api.DeliveryController.updateDeliveryState(50) - Recieved Update Delivery state request user request
15-02-2020 20:56:55.312 [http-nio-8081-exec-7] DEBUG Cheta314718101 - nes-delivery - com.nagarro.nes.exceptions.advices.ExceptionController.handleException(179) - Bad Request Exception Controller in process
15-02-2020 20:57:31.619 [http-nio-8081-exec-5] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.api.DeliveryController.updateDeliveryState(50) - Recieved Update Delivery state request user request
15-02-2020 20:57:31.620 [http-nio-8081-exec-5] INFO  Cheta314718101 - nes-delivery - com.nagarro.nes.services.impl.DeliveryServiceImpl.updateDeliveryState(26) - Updating state of order with id:5e12f8da-9042-44e1-827b-874753f6594a with state:PREPARED
15-02-2020 20:58:18.523 [AsyncResolver-bootstrap-executor-0] INFO  Cheta314718101 - nes-delivery - com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver.getClusterEndpoints(43) - Resolving eureka endpoints via configuration
15-02-2020 20:58:25.966 [RMI TCP Connection(16)-127.0.0.1] INFO  Cheta314718101 - nes-delivery - org.springframework.boot.admin.SpringApplicationAdminMXBeanRegistrar$SpringApplicationAdmin.shutdown(159) - Application shutdown requested.
